content,score,Label,textCaseFolding,textStopWord,textClean,textTokens,textSteam
untuk adzan sholat 5 waktu sering tidak ada suaranya walaupun sudah di setting on,2,-1,untuk adzan sholat 5 waktu sering tidak ada suaranya walaupun sudah di setting on,adzan sholat 5 suaranya setting on,adzan sholat 5 suaranya setting on,"['adzan', 'sholat', '5', 'suaranya', 'setting', 'on']",adzan sholat 5 suara setting on
sangat bagus buat kita yg masih belajar baca qur'an mudah di pahami,5,1,sangat bagus buat kita yg masih belajar baca qur'an mudah di pahami,bagus yg belajar baca qur'an mudah pahami,bagus yg belajar baca qur'an mudah pahami,"['bagus', 'yg', 'belajar', 'baca', ""qur'an"", 'mudah', 'pahami']",bagus yg ajar baca qur an mudah paham
"Terima kasih lebih mudah membaca Al-Quran dimanapun dan kapanpun, Bismillah semoga.. sdg belajar untuk istiqomah",5,1,"terima kasih lebih mudah membaca al-quran dimanapun dan kapanpun, bismillah semoga.. sdg belajar untuk istiqomah","terima kasih mudah membaca al-quran dimanapun kapanpun, bismillah semoga.. sdg belajar istiqomah","terima kasih mudah membaca al-quran dimanapun kapanpun, bismillah semoga.. sdg belajar istiqomah","['terima', 'kasih', 'mudah', 'membaca', 'al-quran', 'dimanapun', 'kapanpun', ',', 'bismillah', 'semoga', '..', 'sdg', 'belajar', 'istiqomah']",terima kasih mudah baca al-quran mana kapan  bismillah moga  sdg ajar istiqomah
Sangat bermanfaat...... Tulisan dan bacaannya sangat jelas serta mudah dalam pelafalannya. Terima kasih,5,1,sangat bermanfaat...... tulisan dan bacaannya sangat jelas serta mudah dalam pelafalannya. terima kasih,bermanfaat...... tulisan bacaannya mudah pelafalannya. terima kasih,bermanfaat...... tulisan bacaannya mudah pelafalannya. terima kasih,"['bermanfaat', '......', 'tulisan', 'bacaannya', 'mudah', 'pelafalannya', '.', 'terima', 'kasih']",manfaat  tulis baca mudah lafal  terima kasih
Aplikasinya sangat membantu..semoga jadi amal jariyah bagi yang membuat Aplikasinya...Aamiin.,5,1,aplikasinya sangat membantu..semoga jadi amal jariyah bagi yang membuat aplikasinya...aamiin.,aplikasinya membantu..semoga amal jariyah aplikasinya...aamiin.,aplikasinya membantu..semoga amal jariyah aplikasinya...aamiin.,"['aplikasinya', 'membantu', '..', 'semoga', 'amal', 'jariyah', 'aplikasinya', '...', 'aamiin', '.']",aplikasi bantu  moga amal jariyah aplikasi  aamiin 
Menurut aku dari semua aplikasi-aplikasi yang pernah aku coba kayaknya ini deh yang paling bagus karena di dalamnya tersedia murottal sebanyak 114 surah dan itu ya seterah lah ya atau sama dengan 30 juz alquran lah jadi itunya tuh lengkap banget suaranya juga jelas cuman kalau pertama kali buka aplikasi ini kalian harus download dulu surah-surah yang ada di dalamnya setelah itu udah deh kalian bisa pakai murottal,5,1,menurut aku dari semua aplikasi-aplikasi yang pernah aku coba kayaknya ini deh yang paling bagus karena di dalamnya tersedia murottal sebanyak 114 surah dan itu ya seterah lah ya atau sama dengan 30 juz alquran lah jadi itunya tuh lengkap banget suaranya juga jelas cuman kalau pertama kali buka aplikasi ini kalian harus download dulu surah-surah yang ada di dalamnya setelah itu udah deh kalian bisa pakai murottal,aplikasi-aplikasi coba kayaknya deh bagus dalamnya tersedia murottal 114 surah ya seterah ya 30 juz alquran itunya tuh lengkap banget suaranya cuman kali buka aplikasi download surah-surah dalamnya udah deh pakai murottal,aplikasi-aplikasi coba kayaknya deh bagus dalamnya tersedia murottal 114 surah ya seterah ya 30 juz alquran itunya tuh lengkap banget suaranya cuman kali buka aplikasi download surah-surah dalamnya udah deh pakai murottal,"['aplikasi-aplikasi', 'coba', 'kayaknya', 'deh', 'bagus', 'dalamnya', 'tersedia', 'murottal', '114', 'surah', 'ya', 'seterah', 'ya', '30', 'juz', 'alquran', 'itunya', 'tuh', 'lengkap', 'banget', 'suaranya', 'cuman', 'kali', 'buka', 'aplikasi', 'download', 'surah-surah', 'dalamnya', 'udah', 'deh', 'pakai', 'murottal']",aplikasi coba kayak deh bagus dalam sedia murottal 114 surah ya seterah ya 30 juz alquran itu tuh lengkap banget suara cuman kali buka aplikasi download surah dalam udah deh pakai murottal
"saya bisa membaca Alquran di mana saja dan kepan saja, saya juga bisa lebih mudah menghafal surah2 di Alquran sedikit demi sedikit sekarang",5,1,"saya bisa membaca alquran di mana saja dan kepan saja, saya juga bisa lebih mudah menghafal surah2 di alquran sedikit demi sedikit sekarang","membaca alquran kepan saja, mudah menghafal surah2 alquran","membaca alquran kepan saja, mudah menghafal surah2 alquran","['membaca', 'alquran', 'kepan', 'saja', ',', 'mudah', 'menghafal', 'surah2', 'alquran']",baca alquran kep saja  mudah hafal surah2 alquran
"suara jelas tulisan jg jelas, merupan fasilitas baca Al Qur'an yang praktis. terimakasih",4,1,"suara jelas tulisan jg jelas, merupan fasilitas baca al qur'an yang praktis. terimakasih","suara tulisan jg jelas, merupan fasilitas baca al qur'an praktis. terimakasih","suara tulisan jg jelas, merupan fasilitas baca al qur'an praktis. terimakasih","['suara', 'tulisan', 'jg', 'jelas', ',', 'merupan', 'fasilitas', 'baca', 'al', ""qur'an"", 'praktis', '.', 'terimakasih']",suara tulis jg jelas  merupan fasilitas baca al qur an praktis  terimakasih
"Sungguh pahala jariyah buat orang yang menciptakan aplikasi ini Ya allah,sehat"" selalu dan panjang umur murah rezeki nya🤲🤗",5,1,"sungguh pahala jariyah buat orang yang menciptakan aplikasi ini ya allah,sehat"" selalu dan panjang umur murah rezeki nya🤲🤗","sungguh pahala jariyah orang menciptakan aplikasi ya allah,sehat"" umur murah rezeki nya🤲🤗","sungguh pahala jariyah orang menciptakan aplikasi ya allah,sehat"" umur murah rezeki nya","['sungguh', 'pahala', 'jariyah', 'orang', 'menciptakan', 'aplikasi', 'ya', 'allah', ',', 'sehat', ""''"", 'umur', 'murah', 'rezeki', 'nya']",sungguh pahala jariyah orang cipta aplikasi ya allah  sehat  umur murah rezeki nya
"Sangat bermanfaat, semoga keberkahan dan pahala selalu mengalir kepada pengembang dan kita semua... aamiin",5,1,"sangat bermanfaat, semoga keberkahan dan pahala selalu mengalir kepada pengembang dan kita semua... aamiin","bermanfaat, semoga keberkahan pahala mengalir pengembang semua... aamiin","bermanfaat, semoga keberkahan pahala mengalir pengembang semua... aamiin","['bermanfaat', ',', 'semoga', 'keberkahan', 'pahala', 'mengalir', 'pengembang', 'semua', '...', 'aamiin']",manfaat  moga berkah pahala alir kembang semua  aamiin
"Assalamu'alaikum Wr. Wb, alhamdulillah aplikasi ini sangat membantu dalam menambah wawasan, keimanan dan ketaqwaan kepada Allah SWT. Jazakumullah khoiron katsiron.",5,1,"assalamu'alaikum wr. wb, alhamdulillah aplikasi ini sangat membantu dalam menambah wawasan, keimanan dan ketaqwaan kepada allah swt. jazakumullah khoiron katsiron.","assalamu'alaikum wr. wb, alhamdulillah aplikasi membantu menambah wawasan, keimanan ketaqwaan allah swt. jazakumullah khoiron katsiron.","assalamu'alaikum wr. wb, alhamdulillah aplikasi membantu menambah wawasan, keimanan ketaqwaan allah swt. jazakumullah khoiron katsiron.","[""assalamu'alaikum"", 'wr', '.', 'wb', ',', 'alhamdulillah', 'aplikasi', 'membantu', 'menambah', 'wawasan', ',', 'keimanan', 'ketaqwaan', 'allah', 'swt', '.', 'jazakumullah', 'khoiron', 'katsiron', '.']",assalamu alaikum wr  wb  alhamdulillah aplikasi bantu tambah wawas  iman ketaqwaan allah swt  jazakumullah khoiron katsiron 
"membantu utk beribadah, bisa belajar membaca alquran dan mengingatkan waktu solat, bagus sekali aplikasi ini dan mobile jd bisa digunakan dimanapun berada",5,1,"membantu utk beribadah, bisa belajar membaca alquran dan mengingatkan waktu solat, bagus sekali aplikasi ini dan mobile jd bisa digunakan dimanapun berada","membantu utk beribadah, belajar membaca alquran solat, bagus aplikasi mobile jd dimanapun","membantu utk beribadah, belajar membaca alquran solat, bagus aplikasi mobile jd dimanapun","['membantu', 'utk', 'beribadah', ',', 'belajar', 'membaca', 'alquran', 'solat', ',', 'bagus', 'aplikasi', 'mobile', 'jd', 'dimanapun']",bantu utk ibadah  ajar baca alquran solat  bagus aplikasi mobile jd mana
bagus dan memudahkan untuk membaca dan belajar tajwid.,5,1,bagus dan memudahkan untuk membaca dan belajar tajwid.,bagus memudahkan membaca belajar tajwid.,bagus memudahkan membaca belajar tajwid.,"['bagus', 'memudahkan', 'membaca', 'belajar', 'tajwid', '.']",bagus mudah baca ajar tajwid 
"subhanallah...terimakasih banyak buat yg menciptakan aplikasi alquran. merasa terbantu bisa mengaji kapanpun & dimanapun,tanpa membawa alqur'an. semoga berkah barokah 🤲🏼🤲🏼🤲🏼",5,1,"subhanallah...terimakasih banyak buat yg menciptakan aplikasi alquran. merasa terbantu bisa mengaji kapanpun & dimanapun,tanpa membawa alqur'an. semoga berkah barokah 🤲🏼🤲🏼🤲🏼","subhanallah...terimakasih yg menciptakan aplikasi alquran. terbantu mengaji & dimanapun,tanpa membawa alqur'an. semoga berkah barokah 🤲🏼🤲🏼🤲🏼","subhanallah...terimakasih yg menciptakan aplikasi alquran. terbantu mengaji & dimanapun,tanpa membawa alqur'an. semoga berkah barokah ","['subhanallah', '...', 'terimakasih', 'yg', 'menciptakan', 'aplikasi', 'alquran', '.', 'terbantu', 'mengaji', '&', 'dimanapun', ',', 'tanpa', 'membawa', ""alqur'an"", '.', 'semoga', 'berkah', 'barokah']",subhanallah  terimakasih yg cipta aplikasi alquran  bantu aji  mana  tanpa bawa alqur an  moga berkah barokah
"keren bgt! apps.nya ringan, terus ada alarm sholatnya juga. no ribet ribet club",5,1,"keren bgt! apps.nya ringan, terus ada alarm sholatnya juga. no ribet ribet club","keren bgt! apps.nya ringan, alarm sholatnya juga. no ribet ribet club","keren bgt! apps.nya ringan, alarm sholatnya juga. no ribet ribet club","['keren', 'bgt', '!', 'apps.nya', 'ringan', ',', 'alarm', 'sholatnya', 'juga', '.', 'no', 'ribet', 'ribet', 'club']",keren bgt  apps nya ringan  alarm sholatnya juga  no ribet ribet club
"bagus, sangat membantu dalam tadarusan dan selalu mengingatkan shalat",5,1,"bagus, sangat membantu dalam tadarusan dan selalu mengingatkan shalat","bagus, membantu tadarusan shalat","bagus, membantu tadarusan shalat","['bagus', ',', 'membantu', 'tadarusan', 'shalat']",bagus  bantu tadarus shalat
Sangat membantu untuk mengingatkan waktu sholat. Tapi kenapa sekarang jadwal sholatnya tidak muncul di layar hand phone?,5,1,sangat membantu untuk mengingatkan waktu sholat. tapi kenapa sekarang jadwal sholatnya tidak muncul di layar hand phone?,membantu sholat. jadwal sholatnya muncul layar hand phone?,membantu sholat. jadwal sholatnya muncul layar hand phone?,"['membantu', 'sholat', '.', 'jadwal', 'sholatnya', 'muncul', 'layar', 'hand', 'phone', '?']",bantu sholat  jadwal sholatnya muncul layar hand phone 
"Apk sangat bermanfaat sekali, mudah2an pengembang menambahkan fitur tasbih digital jd 1 apk lbih praktis lg.",5,1,"apk sangat bermanfaat sekali, mudah2an pengembang menambahkan fitur tasbih digital jd 1 apk lbih praktis lg.","apk bermanfaat sekali, mudah2an pengembang fitur tasbih digital jd 1 apk lbih praktis lg.","apk bermanfaat sekali, mudah2an pengembang fitur tasbih digital jd 1 apk lbih praktis lg.","['apk', 'bermanfaat', 'sekali', ',', 'mudah2an', 'pengembang', 'fitur', 'tasbih', 'digital', 'jd', '1', 'apk', 'lbih', 'praktis', 'lg', '.']",apk manfaat sekali  mudah2an kembang fitur tasbih digital jd 1 apk lbih praktis lg 
"aplikasi nya bagus, cuma tambahan sedikit. Bila perlu tambahin lagi catatan' ilmu tajwidnya, agar kami lebih bisa memperdalam ilmu tajwid/ hukum bacaan dari setiap ayatnya, terimakasih",4,1,"aplikasi nya bagus, cuma tambahan sedikit. bila perlu tambahin lagi catatan' ilmu tajwidnya, agar kami lebih bisa memperdalam ilmu tajwid/ hukum bacaan dari setiap ayatnya, terimakasih","aplikasi nya bagus, tambahan sedikit. tambahin catatan' ilmu tajwidnya, memperdalam ilmu tajwid/ hukum bacaan ayatnya, terimakasih","aplikasi nya bagus, tambahan sedikit. tambahin catatan' ilmu tajwidnya, memperdalam ilmu tajwid/ hukum bacaan ayatnya, terimakasih","['aplikasi', 'nya', 'bagus', ',', 'tambahan', 'sedikit', '.', 'tambahin', 'catatan', ""'"", 'ilmu', 'tajwidnya', ',', 'memperdalam', 'ilmu', 'tajwid/', 'hukum', 'bacaan', 'ayatnya', ',', 'terimakasih']",aplikasi nya bagus  tambah sedikit  tambahin catat  ilmu tajwid  dalam ilmu tajwid hukum baca ayat  terimakasih
Lebih enak membaca terjemahan dan arti kata sangat enak mudah dibaca dan dipahami,5,1,lebih enak membaca terjemahan dan arti kata sangat enak mudah dibaca dan dipahami,enak membaca terjemahan arti enak mudah dibaca dipahami,enak membaca terjemahan arti enak mudah dibaca dipahami,"['enak', 'membaca', 'terjemahan', 'arti', 'enak', 'mudah', 'dibaca', 'dipahami']",enak baca terjemah arti enak mudah baca paham
"alhamdulillah, dengan adanya quran digital saya bisa membacanya setiap saat",5,1,"alhamdulillah, dengan adanya quran digital saya bisa membacanya setiap saat","alhamdulillah, quran digital membacanya","alhamdulillah, quran digital membacanya","['alhamdulillah', ',', 'quran', 'digital', 'membacanya']",alhamdulillah  quran digital baca
"aplikasi ini sangatt baguss buat kita yg suka ke mana"" tapi lupa bawa al Qur'an,, bagusss👍",5,1,"aplikasi ini sangatt baguss buat kita yg suka ke mana"" tapi lupa bawa al qur'an,, bagusss👍","aplikasi sangatt baguss yg suka mana"" lupa bawa al qur'an,, bagusss👍","aplikasi sangatt baguss yg suka mana"" lupa bawa al qur'an,, bagusss","['aplikasi', 'sangatt', 'baguss', 'yg', 'suka', 'mana', ""''"", 'lupa', 'bawa', 'al', ""qur'an"", ',', ',', 'bagusss']",aplikasi sangatt baguss yg suka mana  lupa bawa al qur an   bagusss
"Setelah diupdate hari ini, nama kota di widget tidak bisa berubah walaupun sudah disentuh. Biasanya juga tidak berubah otomatis kalau tidak disentuh dulu.",3,0,"setelah diupdate hari ini, nama kota di widget tidak bisa berubah walaupun sudah disentuh. biasanya juga tidak berubah otomatis kalau tidak disentuh dulu.","diupdate ini, nama kota widget berubah disentuh. berubah otomatis disentuh dulu.","diupdate ini, nama kota widget berubah disentuh. berubah otomatis disentuh dulu.","['diupdate', 'ini', ',', 'nama', 'kota', 'widget', 'berubah', 'disentuh', '.', 'berubah', 'otomatis', 'disentuh', 'dulu', '.']",diupdate ini  nama kota widget ubah sentuh  ubah otomatis sentuh dulu 
"Bagus...alhamdulillah Usul ,.. tolong pencarian juga ditambah dengan versi tulisan arab jadi orang lebih enak kalo mau mencari ayat, seandainya dia gk tahu ayat brp surat apa,.",5,1,"bagus...alhamdulillah usul ,.. tolong pencarian juga ditambah dengan versi tulisan arab jadi orang lebih enak kalo mau mencari ayat, seandainya dia gk tahu ayat brp surat apa,.","bagus...alhamdulillah usul ,.. tolong pencarian ditambah versi tulisan arab orang enak kalo mencari ayat, seandainya gk ayat brp surat apa,.","bagus...alhamdulillah usul ,.. tolong pencarian ditambah versi tulisan arab orang enak kalo mencari ayat, seandainya gk ayat brp surat apa,.","['bagus', '...', 'alhamdulillah', 'usul', ',', '..', 'tolong', 'pencarian', 'ditambah', 'versi', 'tulisan', 'arab', 'orang', 'enak', 'kalo', 'mencari', 'ayat', ',', 'seandainya', 'gk', 'ayat', 'brp', 'surat', 'apa', ',', '.']",bagus  alhamdulillah usul   tolong cari tambah versi tulis arab orang enak kalo cari ayat  anda gk ayat brp surat apa  
"Ternyata udah ganti pemilik/developer, ntah dibeli atau gmn krg tahu. Pantesan jadi komersil banget, mulai dr perubahan di iklan jd lbh agresif sampai dengan widget yg dijual. Maaf sepertinya sy hrs cari penggantinya.",1,-1,"ternyata udah ganti pemilik/developer, ntah dibeli atau gmn krg tahu. pantesan jadi komersil banget, mulai dr perubahan di iklan jd lbh agresif sampai dengan widget yg dijual. maaf sepertinya sy hrs cari penggantinya.","udah ganti pemilik/developer, ntah dibeli gmn krg tahu. pantesan komersil banget, dr perubahan iklan jd lbh agresif widget yg dijual. maaf sy hrs cari penggantinya.","udah ganti pemilik/developer, ntah dibeli gmn krg tahu. pantesan komersil banget, dr perubahan iklan jd lbh agresif widget yg dijual. maaf sy hrs cari penggantinya.","['udah', 'ganti', 'pemilik/developer', ',', 'ntah', 'dibeli', 'gmn', 'krg', 'tahu', '.', 'pantesan', 'komersil', 'banget', ',', 'dr', 'perubahan', 'iklan', 'jd', 'lbh', 'agresif', 'widget', 'yg', 'dijual', '.', 'maaf', 'sy', 'hrs', 'cari', 'penggantinya', '.']",udah ganti milik developer  ntah beli gmn krg tahu  pantesan komersil banget  dr ubah iklan jd lbh agresif widget yg jual  maaf sy hrs cari ganti 
Aplikasi nya cukup bagus bisa membaca tp sayang pas adzan tdk sesuai kadang suka bug tdk berbunyi pdhal udh di seting pengaturan itu aja saran saya smoga di perbaiki kedepan nya terimakasih untuk app Alquran indonesia semoga kedepan nya di perbaiki lagi terimakasih,5,1,aplikasi nya cukup bagus bisa membaca tp sayang pas adzan tdk sesuai kadang suka bug tdk berbunyi pdhal udh di seting pengaturan itu aja saran saya smoga di perbaiki kedepan nya terimakasih untuk app alquran indonesia semoga kedepan nya di perbaiki lagi terimakasih,aplikasi nya bagus membaca tp sayang pas adzan tdk sesuai kadang suka bug tdk berbunyi pdhal udh seting pengaturan aja saran smoga perbaiki kedepan nya terimakasih app alquran indonesia semoga kedepan nya perbaiki terimakasih,aplikasi nya bagus membaca tp sayang pas adzan tdk sesuai kadang suka bug tdk berbunyi pdhal udh seting pengaturan aja saran smoga perbaiki kedepan nya terimakasih app alquran indonesia semoga kedepan nya perbaiki terimakasih,"['aplikasi', 'nya', 'bagus', 'membaca', 'tp', 'sayang', 'pas', 'adzan', 'tdk', 'sesuai', 'kadang', 'suka', 'bug', 'tdk', 'berbunyi', 'pdhal', 'udh', 'seting', 'pengaturan', 'aja', 'saran', 'smoga', 'perbaiki', 'kedepan', 'nya', 'terimakasih', 'app', 'alquran', 'indonesia', 'semoga', 'kedepan', 'nya', 'perbaiki', 'terimakasih']",aplikasi nya bagus baca tp sayang pas adzan tdk sesuai kadang suka bug tdk bunyi pdhal udh ting atur aja saran smoga baik depan nya terimakasih app alquran indonesia moga depan nya baik terimakasih
"Sangat berguna,minus dri aplikasi ini,sering sekali updet,cuma tidak ada perubaan bacground,dah itu sja,mksi udh baca😀",5,1,"sangat berguna,minus dri aplikasi ini,sering sekali updet,cuma tidak ada perubaan bacground,dah itu sja,mksi udh baca😀","berguna,minus dri aplikasi ini,sering updet,cuma perubaan bacground,dah sja,mksi udh baca😀","berguna,minus dri aplikasi ini,sering updet,cuma perubaan bacground,dah sja,mksi udh baca","['berguna', ',', 'minus', 'dri', 'aplikasi', 'ini', ',', 'sering', 'updet', ',', 'cuma', 'perubaan', 'bacground', ',', 'dah', 'sja', ',', 'mksi', 'udh', 'baca']",guna  minus dri aplikasi ini  sering updet  cuma uba bacground  dah sja  mksi udh baca
aplikasi ini super keren dan sangat bermanfaat karna bisa membaca al qur'an dimanapun dan kapanpun..semoga menjadi ladang amal buat pembuat dan pengguna🙏🙏,5,1,aplikasi ini super keren dan sangat bermanfaat karna bisa membaca al qur'an dimanapun dan kapanpun..semoga menjadi ladang amal buat pembuat dan pengguna🙏🙏,aplikasi super keren bermanfaat karna membaca al qur'an dimanapun kapanpun..semoga ladang amal pembuat pengguna🙏🙏,aplikasi super keren bermanfaat karna membaca al qur'an dimanapun kapanpun..semoga ladang amal pembuat pengguna,"['aplikasi', 'super', 'keren', 'bermanfaat', 'karna', 'membaca', 'al', ""qur'an"", 'dimanapun', 'kapanpun', '..', 'semoga', 'ladang', 'amal', 'pembuat', 'pengguna']",aplikasi super keren manfaat karna baca al qur an mana kapan  moga ladang amal buat guna
sangat membantu saat lagi di perjalanan misalnya keluar kota keluar negeri pokonya bagus bangettt,5,1,sangat membantu saat lagi di perjalanan misalnya keluar kota keluar negeri pokonya bagus bangettt,membantu perjalanan kota negeri pokonya bagus bangettt,membantu perjalanan kota negeri pokonya bagus bangettt,"['membantu', 'perjalanan', 'kota', 'negeri', 'pokonya', 'bagus', 'bangettt']",bantu jalan kota negeri poko bagus bangettt
its very important aplication dan utk ulasan terbaru sy utk apk quran indonesia menurut hemat sy sbg pengguna setia aplikasi ini tdk usah ditambahtambah lagi cukup update bugx aja tdk usah dicampur aduk dg tambahan fitur lainx dan focus aja di mushaf quranx perbaiki setiap saat dg update,5,1,its very important aplication dan utk ulasan terbaru sy utk apk quran indonesia menurut hemat sy sbg pengguna setia aplikasi ini tdk usah ditambahtambah lagi cukup update bugx aja tdk usah dicampur aduk dg tambahan fitur lainx dan focus aja di mushaf quranx perbaiki setiap saat dg update,its very important aplication utk ulasan terbaru sy utk apk quran indonesia hemat sy sbg pengguna setia aplikasi tdk ditambahtambah update bugx aja tdk dicampur aduk dg tambahan fitur lainx focus aja mushaf quranx perbaiki dg update,its very important aplication utk ulasan terbaru sy utk apk quran indonesia hemat sy sbg pengguna setia aplikasi tdk ditambahtambah update bugx aja tdk dicampur aduk dg tambahan fitur lainx focus aja mushaf quranx perbaiki dg update,"['its', 'very', 'important', 'aplication', 'utk', 'ulasan', 'terbaru', 'sy', 'utk', 'apk', 'quran', 'indonesia', 'hemat', 'sy', 'sbg', 'pengguna', 'setia', 'aplikasi', 'tdk', 'ditambahtambah', 'update', 'bugx', 'aja', 'tdk', 'dicampur', 'aduk', 'dg', 'tambahan', 'fitur', 'lainx', 'focus', 'aja', 'mushaf', 'quranx', 'perbaiki', 'dg', 'update']",its very important aplication utk ulas baru sy utk apk quran indonesia hemat sy sbg guna setia aplikasi tdk ditambahtambah update bugx aja tdk campur aduk dg tambah fitur lainx focus aja mushaf quranx baik dg update
dengan adannya alquran di hp kita dapat membaca kapan saja dan di mana saja karna hp saat ini sudah menjadi kebutuahan setiap orang,5,1,dengan adannya alquran di hp kita dapat membaca kapan saja dan di mana saja karna hp saat ini sudah menjadi kebutuahan setiap orang,adannya alquran hp membaca karna hp kebutuahan orang,adannya alquran hp membaca karna hp kebutuahan orang,"['adannya', 'alquran', 'hp', 'membaca', 'karna', 'hp', 'kebutuahan', 'orang']",adan alquran hp baca karna hp kebutuahan orang
Pada akhirnya aplikasi ini dibuat untuk keuntungan dunia. Widget waktu sholat aja sampai dijual ke user agar berbayar.. masya allah,5,1,pada akhirnya aplikasi ini dibuat untuk keuntungan dunia. widget waktu sholat aja sampai dijual ke user agar berbayar.. masya allah,aplikasi keuntungan dunia. widget sholat aja dijual user berbayar.. masya allah,aplikasi keuntungan dunia. widget sholat aja dijual user berbayar.. masya allah,"['aplikasi', 'keuntungan', 'dunia', '.', 'widget', 'sholat', 'aja', 'dijual', 'user', 'berbayar', '..', 'masya', 'allah']",aplikasi untung dunia  widget sholat aja jual user bayar  masya allah
sangat bermanfaat untuk saya pribadi. di saat senggang bisa membacanya,5,1,sangat bermanfaat untuk saya pribadi. di saat senggang bisa membacanya,bermanfaat pribadi. senggang membacanya,bermanfaat pribadi. senggang membacanya,"['bermanfaat', 'pribadi', '.', 'senggang', 'membacanya']",manfaat pribadi  senggang baca
1. Suara adzan kadang terdengar kadang tidak 2. Tanggal hijriah nya sesat 1 hari lebih maju (kalo playstore bisa ngulas sambil posting saya akan kasih lihat),3,0,1. suara adzan kadang terdengar kadang tidak 2. tanggal hijriah nya sesat 1 hari lebih maju (kalo playstore bisa ngulas sambil posting saya akan kasih lihat),1. suara adzan kadang terdengar kadang 2. tanggal hijriah nya sesat 1 maju (kalo playstore ngulas posting kasih lihat),1. suara adzan kadang terdengar kadang 2. tanggal hijriah nya sesat 1 maju (kalo playstore ngulas posting kasih lihat),"['1.', 'suara', 'adzan', 'kadang', 'terdengar', 'kadang', '2.', 'tanggal', 'hijriah', 'nya', 'sesat', '1', 'maju', '(', 'kalo', 'playstore', 'ngulas', 'posting', 'kasih', 'lihat', ')']",1 suara adzan kadang dengar kadang 2 tanggal hijriah nya sesat 1 maju  kalo playstore ngulas posting kasih lihat 
Aplikasi ini bagus dan bermanfaat untuk di dengar bagi umat muslim karena klo mendengar nya ruangan terasah adem dan tentram.bisa murotal pula.,5,1,aplikasi ini bagus dan bermanfaat untuk di dengar bagi umat muslim karena klo mendengar nya ruangan terasah adem dan tentram.bisa murotal pula.,aplikasi bagus bermanfaat dengar umat muslim klo mendengar nya ruangan terasah adem tentram.bisa murotal pula.,aplikasi bagus bermanfaat dengar umat muslim klo mendengar nya ruangan terasah adem tentram.bisa murotal pula.,"['aplikasi', 'bagus', 'bermanfaat', 'dengar', 'umat', 'muslim', 'klo', 'mendengar', 'nya', 'ruangan', 'terasah', 'adem', 'tentram.bisa', 'murotal', 'pula', '.']",aplikasi bagus manfaat dengar umat muslim klo dengar nya ruang asah adem tentram bisa murotal pula 
"Jadwal solat yang harus premium itu lhoo, Asalnya kan gak usah premium juga bisa, Sekarang harus premium, Sedih",3,0,"jadwal solat yang harus premium itu lhoo, asalnya kan gak usah premium juga bisa, sekarang harus premium, sedih","jadwal solat premium lhoo, asalnya gak premium bisa, premium, sedih","jadwal solat premium lhoo, asalnya gak premium bisa, premium, sedih","['jadwal', 'solat', 'premium', 'lhoo', ',', 'asalnya', 'gak', 'premium', 'bisa', ',', 'premium', ',', 'sedih']",jadwal solat premium lhoo  asal gak premium bisa  premium  sedih
"Sangat bermanfaaf terutama bg yg masih belajar membaca, bg yg sudah bisa baca memahami arti ayat yg dibaca, Praktis, tdk perlu membawa kitabnya, saat lampu mata tetap masih bia baca lengkap dengan ayat dan makna",5,1,"sangat bermanfaaf terutama bg yg masih belajar membaca, bg yg sudah bisa baca memahami arti ayat yg dibaca, praktis, tdk perlu membawa kitabnya, saat lampu mata tetap masih bia baca lengkap dengan ayat dan makna","bermanfaaf bg yg belajar membaca, bg yg baca memahami arti ayat yg dibaca, praktis, tdk membawa kitabnya, lampu mata bia baca lengkap ayat makna","bermanfaaf bg yg belajar membaca, bg yg baca memahami arti ayat yg dibaca, praktis, tdk membawa kitabnya, lampu mata bia baca lengkap ayat makna","['bermanfaaf', 'bg', 'yg', 'belajar', 'membaca', ',', 'bg', 'yg', 'baca', 'memahami', 'arti', 'ayat', 'yg', 'dibaca', ',', 'praktis', ',', 'tdk', 'membawa', 'kitabnya', ',', 'lampu', 'mata', 'bia', 'baca', 'lengkap', 'ayat', 'makna']",bermanfaaf bg yg ajar baca  bg yg baca paham arti ayat yg baca  praktis  tdk bawa kitab  lampu mata bia baca lengkap ayat makna
"Alhamdulillah. bisa mendengar suara murottal yg indah, arah kiblat, waktu sholat dll. sangar bagus dan TDK ada iklan",5,1,"alhamdulillah. bisa mendengar suara murottal yg indah, arah kiblat, waktu sholat dll. sangar bagus dan tdk ada iklan","alhamdulillah. mendengar suara murottal yg indah, arah kiblat, sholat dll. sangar bagus tdk iklan","alhamdulillah. mendengar suara murottal yg indah, arah kiblat, sholat dll. sangar bagus tdk iklan","['alhamdulillah', '.', 'mendengar', 'suara', 'murottal', 'yg', 'indah', ',', 'arah', 'kiblat', ',', 'sholat', 'dll', '.', 'sangar', 'bagus', 'tdk', 'iklan']",alhamdulillah  dengar suara murottal yg indah  arah kiblat  sholat dll  sangar bagus tdk iklan
Setelah update Kenapa ndak bisa unduh mp3 nya yah ???,5,1,setelah update kenapa ndak bisa unduh mp3 nya yah ???,update ndak unduh mp3 nya yah ???,update ndak unduh mp3 nya yah ???,"['update', 'ndak', 'unduh', 'mp3', 'nya', 'yah', '?', '?', '?']",update ndak unduh mp3 nya yah   
